filepath,class,label
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1789.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1953.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4647.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4071.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\6270.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3821.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4323.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2507.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2843.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1733.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1070.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5427.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3237.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1775.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\407.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1579.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1255.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\872.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2173.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\31.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1118.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\446.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1757.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1849.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4733.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2805.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5028.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1628.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5596.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4978.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3040.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\266.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2846.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2793.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2294.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2156.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2301.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1770.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1387.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4722.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4564.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5028.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\837.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5132.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4255.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\6032.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2619.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1586.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\300.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3518.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2703.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\211.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2725.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\794.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3204.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5840.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1124.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\563.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4488.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1797.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4315.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4413.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2362.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3199.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1823.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4925.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3413.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1268.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4469.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4122.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3050.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1125.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2077.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2019.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1161.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3611.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2669.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\6157.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1652.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4857.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4111.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\792.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3561.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5885.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5976.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5395.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4716.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3342.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1979.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\67.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\831.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3105.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3828.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2479.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1736.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4679.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1550.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2437.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2933.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1259.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1839.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5331.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5165.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3096.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3095.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1415.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1721.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3868.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3784.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\159.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2536.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2322.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3959.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\160.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1671.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\250.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1836.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\760.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2588.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5181.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2890.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3506.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\170.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5858.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2877.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4703.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4847.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5465.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\334.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3026.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3556.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\88.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1791.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5289.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1161.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2319.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4997.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2780.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3281.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1573.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\351.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3864.jpg,Benign,0
